""	"Prot"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"SIS1"	"SIS1"	0.723311475763046	11.540395123433	1.97711746476485	0.101344227351879	0.669518778569327	-5.23814365409537
"ERJ5"	"ERJ5"	1.53706788695552	8.25745336089124	1.99479206324257	0.0990124724379753	0.666850273255355	-5.23856969769213
"RQC2"	"RQC2"	1.9925078795665	10.4171310687159	1.99169685145747	0.0994167876279165	0.66743594721012	-5.24270786082676
"PSF3"	"PSF3"	0.627408098715508	8.00044992067399	1.94259789051662	0.106062458280675	0.691493822491332	-5.2470433397997
"PCK1"	"PCK1"	-0.578562033347372	7.77100111445667	-1.90892357566242	0.110882148902072	0.69175480477352	-5.24866751656078
"SEC17"	"SEC17"	-1.65670441996545	10.9603032851107	-1.98538534682985	0.100246513095818	0.669518778569327	-5.25114336807206
"BAT1"	"BAT1"	0.397275349110757	14.4073741480859	1.92893216526625	0.107992024088359	0.69175480477352	-5.25938285354546
"GET3"	"GET3"	-0.988355909198977	11.8882461867515	-1.97866864149014	0.101137341380249	0.669518778569327	-5.26011637033149
"RPL17A"	"RPL17A"	0.655875936239834	14.1069477931409	1.90995591018772	0.110731119479552	0.69175480477352	-5.26233656678325
"NSA1"	"NSA1"	1.20468772116645	11.0295161618171	1.93766570475277	0.106754767125581	0.69175480477352	-5.26688822883368
"PKC1"	"PKC1"	0.62423092603999	7.5144455172056	1.94617589702955	0.10556310912744	0.690049376506739	-5.27080492296769
"SMC4"	"SMC4"	-0.519750890612636	8.47014610541943	-1.93746052873105	0.106783666814403	0.69175480477352	-5.27194490697013
"ARC35"	"ARC35"	-0.359172864274574	13.1541551532097	-1.90785312171438	0.111038977096084	0.69175480477352	-5.28001557733846
"KIN1"	"KIN1"	1.31935098569847	8.40001506171487	1.91280683795447	0.110315121172935	0.69175480477352	-5.28032426013271
"HIF1"	"HIF1"	-0.479168028362538	7.86428869180303	-1.66905286580044	0.152267730344999	0.757798257861843	-5.28302757509104
"LYS9"	"LYS9"	0.464924570997087	12.7514538824647	1.96016473477556	0.103633837352123	0.67922546697275	-5.28481353772437
"MRPL35"	"MRPL35"	-0.360231317276808	11.2634951343631	-1.90659684282484	0.111223318417142	0.69175480477352	-5.29834730727386
"CMD1"	"CMD1"	-1.78567366232017	11.59838771402	-1.91129288638036	0.110535833199041	0.69175480477352	-5.30134866964766
"RPS29A"	"RPS29A"	0.648334811235869	13.9374996759503	1.90543766505695	0.111393688369327	0.69175480477352	-5.31180605283149
"ERV25"	"ERV25"	0.579666396029418	12.0699358420597	1.78616206822124	0.130418354017402	0.732313541513588	-5.31766572859076
"INH1"	"INH1"	1.30645961480194	11.3382246439899	1.90931004507489	0.110825584249562	0.69175480477352	-5.32285308422982
"UTP5"	"UTP5"	-0.815626337430816	6.9477372715914	-1.92557423536724	0.108471628391482	0.69175480477352	-5.32504598888573
"SIN3"	"SIN3"	-2.20975935270321	8.87488642815708	-1.92940421451357	0.107924776591899	0.69175480477352	-5.32579061989323
"SEC13"	"SEC13"	-0.825879752565618	11.937081338662	-1.91478034509056	0.110028087847933	0.69175480477352	-5.32656424539793
"RPS31"	"RPS31"	1.37080997671932	12.9404607892626	1.91068754769825	0.110624208805742	0.69175480477352	-5.33062274202203
"MHT1"	"MHT1"	0.481255586047497	7.95988301164751	1.92350139644076	0.108768772974436	0.69175480477352	-5.33364188591892
"SSB1"	"SSB1"	-1.19886029122059	12.2478229354748	-1.90096301980618	0.112053848445861	0.692392436665471	-5.34213969597302
"TUF1"	"TUF1"	-0.385068968645543	13.7661464781372	-1.91564277236396	0.109902893109934	0.69175480477352	-5.34408819159308
"PNG1"	"PNG1"	1.15471994860831	7.48631829981681	1.89271730401784	0.113280829050322	0.698237169630271	-5.34618704126665
"PYC1"	"PYC1"	0.354638895729755	11.0328734255833	1.84536363915611	0.120596368787692	0.708968719437993	-5.35212738679791
"CTF4"	"CTF4"	-0.464859767705314	7.50804184206593	-1.8807735396588	0.115082384877648	0.700648637343329	-5.35271801372367
"MKC7"	"MKC7"	0.406956589158194	8.00649155225712	1.86389383054003	0.117678240870327	0.706843159880318	-5.35561210442319
"YBT1"	"YBT1"	-0.73692333594243	10.6943674736067	-1.86625394071625	0.1173117455465	0.706843159880318	-5.35863828998299
"RPL39"	"RPL39"	2.04106163106785	12.7764853499826	1.88161952525104	0.114953825769596	0.700648637343329	-5.36254974934776
"EDE1"	"EDE1"	-0.749038782606338	11.3991046226667	-1.90169143083389	0.111946112266716	0.692392436665471	-5.36261496757706
"PEX14"	"PEX14"	0.522249952045724	7.47307524096367	1.87167226869477	0.116474723118163	0.706843159880318	-5.36520012947149
"PET9"	"PET9"	0.541996215067044	14.1943854675628	1.85398299894259	0.119229985503162	0.706843159880318	-5.38090970390207
"RPT4"	"RPT4"	0.545330120878074	12.1927412314948	1.88576683926968	0.114325693949513	0.700648637343329	-5.38373204390078
"YTA12"	"YTA12"	3.23811043433356	10.5300840702193	1.88487960312364	0.114459776252328	0.700648637343329	-5.38490760317096
"SHB17"	"SHB17"	0.495726550432431	13.2844774086089	1.8354035972692	0.122195028016694	0.714193999043453	-5.38579537567618
"RPL3"	"RPL3"	1.4244690160494	14.6703887783746	1.88388414435676	0.114610403944954	0.700648637343329	-5.38622642902729
"GPA2"	"GPA2"	-0.548501044008379	7.2840193533506	-1.85755963059327	0.118667612701831	0.706843159880318	-5.38683654437798
"FUM1"	"FUM1"	0.375169949295051	13.2687267984511	1.80880275309346	0.126570341843535	0.726098681615104	-5.38755263061013
"TIF1"	"TIF1"	-0.351388422057549	15.0039526367559	-1.86640766611075	0.117287914138829	0.706843159880318	-5.39137329539978
"LSM12"	"LSM12"	-0.622661285822805	7.19108259763062	-1.85418533487641	0.119198099215298	0.706843159880318	-5.39258962641423
"PIM1"	"PIM1"	-0.659219511038259	11.8223186503903	-1.86389367928131	0.117678264396079	0.706843159880318	-5.39386646262581
"GRS1"	"GRS1"	0.414968222943534	13.8454153428511	1.8554138828606	0.119004676693722	0.706843159880318	-5.3941502612157
"RPL26A"	"RPL26A"	2.01623158269966	12.5092762408662	1.85692841488145	0.118766666436672	0.706843159880318	-5.39680957199211
"GPM2"	"GPM2"	-0.58130598231486	8.37523194535526	-1.84556456969707	0.120564336555013	0.708968719437993	-5.39996273439148
"COQ11"	"COQ11"	1.23125998716923	8.56756666721496	1.73708161830705	0.139167408753236	0.743423319017284	-5.40097144526452
"IMG1"	"IMG1"	0.955291392366946	11.8197091765048	1.84360249464791	0.120877498165637	0.708968719437993	-5.40171434281286
"PTC2"	"PTC2"	-0.361200872458317	8.85280944508029	-1.78053241975103	0.131393271206215	0.732313541513588	-5.40941483329712
"SPB1"	"SPB1"	0.483397201171126	8.06491494496282	1.8427389016613	0.121015594622266	0.708968719437993	-5.4115545163977
"ARL3"	"ARL3"	0.384244734060055	7.6786438012593	1.81531904795282	0.125484145068292	0.723207926565285	-5.41545665279664
"URM1"	"URM1"	0.659025799237243	13.1629131919244	1.81062141446239	0.126266241371924	0.726030887888563	-5.41761598267016
"SET5"	"SET5"	-1.38889467491933	6.88298361478636	-1.85691887634347	0.118768163917363	0.706843159880318	-5.41884281879091
"ENO1"	"ENO1"	-0.41890423099333	16.972398907805	-1.81986354571611	0.124732188946788	0.721866455366452	-5.42471986671594
"GCN3"	"GCN3"	0.366882863024412	8.37640963528328	1.82565187617554	0.123780996653428	0.718392513287651	-5.42545785245052
"PSY4"	"PSY4"	-0.942152941491908	7.53099875303391	-1.84796108515768	0.120182948470852	0.708968719437993	-5.433726862378
"AQR1"	"AQR1"	-0.466676633522451	7.58146061628125	-1.81847912949198	0.124960779310618	0.721866455366452	-5.43724291732054
"NAB3"	"NAB3"	1.82897586944009	8.61309915239399	1.7996062937586	0.128119416229989	0.731606045782282	-5.4376193269015
"SKG1"	"SKG1"	0.344169081545953	8.695981509199	1.7857604777791	0.130487658659441	0.732313541513588	-5.44257714476891
"ADH1"	"ADH1"	0.720340841214387	15.8544914682427	1.83242357082093	0.122677494466873	0.715330742384302	-5.45123570704517
"ARA1"	"ARA1"	0.410422841311212	12.8814340087501	1.82842861019957	0.123327298576888	0.71743561982433	-5.45431627422794
"TSR2"	"TSR2"	1.24209841060303	10.261984798975	1.79638575706229	0.128666387049832	0.732313541513588	-5.46235572210192
"YGR125W"	"YGR125W"	1.55074894172273	8.17734710416374	1.77598375087959	0.132186323799207	0.732313541513588	-5.46969075979638
"CPR5"	"CPR5"	-0.564290148049189	12.7698961953009	-1.77200732624735	0.132883534439423	0.732313541513588	-5.4793594229009
"CDC33"	"CDC33"	0.473672104187718	12.0796933705724	1.76581915574947	0.133975874283979	0.732313541513588	-5.47946042340474
"YIR035C"	"YIR035C"	-0.616708206583282	12.6955541940548	-1.76840557195239	0.133518229553091	0.732313541513588	-5.48135453407947
"SKI8"	"SKI8"	0.423479896536488	7.40702988719296	1.75483325773464	0.135937283097244	0.735660590879201	-5.48384842486085
"ELP3"	"ELP3"	0.710896342706651	11.3947705505716	1.763236778318	0.134434369939693	0.732313541513588	-5.48448035028307
"LYS12"	"LYS12"	0.321569541194849	13.1099666995229	1.76944357049028	0.133335004573636	0.732313541513588	-5.48712843917339
"CHS2"	"CHS2"	0.321570897364271	8.17507060401778	1.77945670411047	0.131580388774678	0.732313541513588	-5.48956385811247
"YDR248C"	"YDR248C"	-0.448811061130721	7.89152604850013	-1.75862650729218	0.135256818051446	0.734209298670647	-5.49121033072281
"MRPL38"	"MRPL38"	-0.539341497708743	7.62469415117331	-1.80171126650634	0.127763174816906	0.731252825449759	-5.49338569550973
"RPS1A"	"RPS1A"	0.556755069936341	12.3016127366784	1.76831414397707	0.133534380267311	0.732313541513588	-5.49356353461971
"TAT1"	"TAT1"	0.415685835447993	8.04905995843371	1.78884399477128	0.129956465481559	0.732313541513588	-5.4944783306535
"CDC123"	"CDC123"	0.613550039807935	10.6148499457438	1.75182780513078	0.136478853392583	0.736617477790449	-5.5057145905362
"ATG42"	"ATG42"	-0.634430449035617	11.4033881931836	-1.77199297744172	0.132886056959744	0.732313541513588	-5.50769865106205
"FAD1"	"FAD1"	0.475135374938296	8.22015665557641	1.79063814638208	0.129648388880466	0.732313541513588	-5.50911658811072
"YIP5"	"YIP5"	-1.91691718404509	9.1417124176752	-1.7903742368316	0.129693659170306	0.732313541513588	-5.50946241084866
"IMH1"	"IMH1"	-0.489293883228901	8.01284463252643	-1.72601283340739	0.141220100493418	0.747842455516998	-5.51713617201813
"CAT2"	"CAT2"	0.387372304292108	8.00221148927755	1.71912732260964	0.142512172135186	0.747842455516998	-5.51783380342674
"PET10"	"PET10"	-0.636455944447792	11.9416189879577	-1.76464745049863	0.134183713923174	0.732313541513588	-5.52028879601148
"POP3"	"POP3"	-0.324424659832679	7.57241226402626	-1.71149537903562	0.143958035566035	0.747842455516998	-5.52176064412134
"LSB1"	"LSB1"	-0.327654573511516	12.8607509685356	-1.69557781080673	0.147020571980636	0.747842455516998	-5.52719031355981
"RPS5"	"RPS5"	0.570475028879269	15.2115433392346	1.7500767970373	0.136795370412273	0.736617477790449	-5.52821815408174
"HSP104"	"HSP104"	-0.511154192058595	12.1953273710911	-1.76776115947829	0.133632106432731	0.732313541513588	-5.53092947641133
"DNF1"	"DNF1"	-0.586468767248652	8.75787739584918	-1.74010483519309	0.138611940427893	0.7420518534976	-5.53300238163816
"CAB2"	"CAB2"	-1.56185356757121	10.8774886582331	-1.77110939274474	0.133041483582912	0.732313541513588	-5.53467321551707
"SNC2"	"SNC2"	0.487602310858414	7.72588301386871	1.76585211980935	0.1339700317067	0.732313541513588	-5.53548495242373
"YMR027W"	"YMR027W"	0.608650479557265	11.6638285461548	1.76464192869821	0.134184694155338	0.732313541513588	-5.54124942708927
"MRH1"	"MRH1"	1.10058172422995	11.7206582711375	1.73320386838918	0.139883130771917	0.745643126260604	-5.55004105154811
"AIM45"	"AIM45"	-0.357633810491153	11.5360307660005	-1.6945517044189	0.147220193537767	0.747842455516998	-5.55007789306467
"RRP45"	"RRP45"	-1.64972775488305	10.5398777170635	-1.75797452120252	0.135373534134926	0.734209298670647	-5.55182305241534
"ECM33"	"ECM33"	-0.524597820983509	12.4857817580129	-1.72404726791165	0.14158774841081	0.747842455516998	-5.55458593976516
"RPL8B"	"RPL8B"	0.964459755954294	13.989349328561	1.72234517763125	0.141906883332745	0.747842455516998	-5.55609733047694
"FES1"	"FES1"	-0.647626021077523	11.5995746696347	-1.74892631288732	0.137003733791943	0.736617477790449	-5.56361798132071
"LSM4"	"LSM4"	1.272216503802	8.42554431477983	1.62158564759699	0.162121518986872	0.76225632338321	-5.56620884680647
"NAB2"	"NAB2"	-0.959802577296328	7.60971264069831	-1.74527624758289	0.137666892805891	0.738584366587112	-5.56837158048787
"ADE1"	"ADE1"	0.414461266501352	8.47408139883755	1.66772166851161	0.152535881212126	0.757798257861843	-5.58184963305935
"AGX1"	"AGX1"	0.61349177510236	8.41712099641108	1.70122198263334	0.145927319406037	0.747842455516998	-5.58483145786916
"SEC23"	"SEC23"	-0.502969217493934	12.7097895050197	-1.7082677745015	0.144573872513255	0.747842455516998	-5.58730438550951
"RRP1"	"RRP1"	-0.872455347567094	8.38689428834305	-1.70749550300562	0.144721611212565	0.747842455516998	-5.58776897404391
"ADE57"	"ADE57"	-0.465937177597196	13.4545297570999	-1.73007587659482	0.140463137889311	0.747131551428368	-5.58813906040379
"MSM1"	"MSM1"	-0.42824393919778	8.50503461973409	-1.69530420745234	0.147073773329666	0.747842455516998	-5.58847821254376
"NPA3"	"NPA3"	0.357643002770965	8.55321741554978	1.68999674215892	0.148109569839847	0.748408927061192	-5.59358876350826
"NET1"	"NET1"	1.07447399240776	11.2304912830314	1.69808021910825	0.14653486902345	0.747842455516998	-5.5982300648711
"PRO1"	"PRO1"	-1.17568643743892	10.8871141838966	-1.67669435151602	0.15073742443853	0.756427802636989	-5.6004731506944
"CHS5"	"CHS5"	-1.71213233324974	10.7713114376766	-1.72034129799247	0.142283518781193	0.747842455516998	-5.60077381764762
"AHA1"	"AHA1"	-1.05666255191547	10.9083208235698	-1.60509123133378	0.165689638529669	0.765097541494936	-5.60419073932766
"PYP1"	"PYP1"	0.367387909807438	13.0209777402928	1.6949964430239	0.147133639961424	0.747842455516998	-5.60744135602824
"SAD1"	"SAD1"	-1.2184618291902	8.16688657800071	-1.69739327684178	0.146668042175976	0.747842455516998	-5.60755995220746
"ATP14"	"ATP14"	0.984502804956542	8.80097764238335	1.39198935659128	0.219150826372758	0.773253768053879	-5.60900298923691
"SEC11"	"SEC11"	0.344651694276573	8.16388172556418	1.7090291194373	0.14442837049329	0.747842455516998	-5.6154312654299
"YDR109C"	"YDR109C"	0.429229679848711	8.31039686469745	1.70856294178324	0.144517445311432	0.747842455516998	-5.61603471797589
"SVF1"	"SVF1"	1.3332640348476	10.9455298896627	1.6893535430772	0.148235584586999	0.748408927061192	-5.61825703995543
"HIS7"	"HIS7"	-0.552494137702382	14.9812236680696	-1.70639695319089	0.144932026207674	0.747842455516998	-5.61883790964517
"CDC11"	"CDC11"	-1.5396100640779	10.4127871261873	-1.70431184044208	0.145332240685951	0.747842455516998	-5.6215354755431
"PUS7"	"PUS7"	1.88758139253674	10.0292603784014	1.70345359086595	0.145497290243633	0.747842455516998	-5.6226455419438
"YGR117C"	"YGR117C"	-0.417893236896115	7.92936448878322	-1.17409852402991	0.290068672324145	0.842202255862953	-5.62599459159376
"MRPS5"	"MRPS5"	2.16409060382099	9.87654494124868	1.69917521419078	0.146322836685911	0.747842455516998	-5.62817682972726
"SBP1"	"SBP1"	-0.34684768185187	12.9224260424518	-1.6159237887644	0.163337774514562	0.76225632338321	-5.62965951378932
"NUP116"	"NUP116"	1.94441059532864	8.09286386495093	1.69755173421337	0.146637312421639	0.747842455516998	-5.63027469112023
"APM3"	"APM3"	0.399631304352105	8.10837795249231	1.67354991216009	0.151365294327166	0.757798257861843	-5.63110878907973
"YMR226C"	"YMR226C"	0.505055295118854	14.1866583539586	1.66911838351943	0.152254544723676	0.757798257861843	-5.63159117664248
"TRM732"	"TRM732"	-0.485062146982617	8.54215585352479	-1.6274123094234	0.160879101091869	0.76225632338321	-5.63522365144081
"STR3"	"STR3"	-0.861015362646545	7.99374095425738	-1.69228829210749	0.147661472527881	0.748408927061192	-5.63707210493434
"ARO3"	"ARO3"	-0.328398064279478	13.1189512980628	-1.61684693173288	0.163138862890934	0.76225632338321	-5.64104717582922
"APL2"	"APL2"	-0.790335022071378	7.4709578023372	-1.62082458117876	0.162284491855591	0.76225632338321	-5.64838880478282
"FMP52"	"FMP52"	-1.22695522374385	10.7174754984391	-1.643934975084	0.157406434996969	0.76225632338321	-5.64882799921713
"COQ3"	"COQ3"	-0.465897882025468	7.8262344326358	-1.67880620128578	0.150317180925179	0.756427802636989	-5.6544550193234
"MXR1"	"MXR1"	-0.487313282196536	13.1498281477792	-1.6384300419598	0.158555202112251	0.76225632338321	-5.65579958559416
"CMK1"	"CMK1"	-1.80893718403442	9.34777746353584	-1.67756593755414	0.150563844550281	0.756427802636989	-5.65605205134304
"RPL10"	"RPL10"	0.782969537540623	16.8331097628492	1.6681858206993	0.15244233154148	0.757798257861843	-5.66255738079776
"IMD3"	"IMD3"	0.441625319301031	12.5902017695072	1.64037828190369	0.158147707592506	0.76225632338321	-5.66303038634008
"COP1"	"COP1"	-0.306620388246443	11.8085246195854	-1.64245995063106	0.157713439606216	0.76225632338321	-5.66458483332465
"ADH5"	"ADH5"	-1.05503050876665	10.5605706457604	-1.64739866492014	0.156687821915282	0.76225632338321	-5.66571468334633
"RFC2"	"RFC2"	0.594868047018263	7.32128612154905	1.6449587244367	0.157193701346931	0.76225632338321	-5.66878515156337
"LAP3"	"LAP3"	-0.551096800321575	13.2657789495316	-1.64697529698415	0.156775485225462	0.76225632338321	-5.67140050237503
"RPL30"	"RPL30"	0.603957644550787	13.4021177851076	1.63764538477285	0.158719611794646	0.76225632338321	-5.679837862584
"NOP8"	"NOP8"	0.779639194129713	7.39665572500061	1.65294083089146	0.155544680279266	0.76225632338321	-5.68094023512373
"COX12"	"COX12"	-0.543433026655847	12.0117534752333	-1.62978206773093	0.160376465736228	0.76225632338321	-5.68210245617745
"YJL068C"	"YJL068C"	-1.35883129117692	12.1098991422635	-1.63756007374105	0.158737497130752	0.76225632338321	-5.6828617589338
"ECM38"	"ECM38"	0.509188281471325	7.86033961484208	1.61347440008603	0.163866697538903	0.76225632338321	-5.68359248712746
"NUP192"	"NUP192"	0.583532055819574	7.96007232766559	1.65461959805182	0.155200032736214	0.76225632338321	-5.6855339401475
"PEX17"	"PEX17"	1.20963626923701	11.7647270971004	1.6301593736019	0.160296579544228	0.76225632338321	-5.68563053319597
"LYS21"	"LYS21"	-2.01286376690012	7.83671757050027	-1.64212741982581	0.157782732069486	0.76225632338321	-5.68886880308739
"RPS1B"	"RPS1B"	0.920895426458042	12.4133723156128	1.61802556109288	0.162885244735897	0.76225632338321	-5.68947870232642
"MGM101"	"MGM101"	-0.538045229176513	11.847808991239	-1.62044490222725	0.16236585519018	0.76225632338321	-5.6895864669894
"CWH43"	"CWH43"	1.33048672798802	8.38339735113431	1.52894448438541	0.183174301718481	0.765812339786516	-5.69049870832436
"NCB2"	"NCB2"	-0.763055937377214	7.9245350350436	-1.6495700022405	0.15623897665207	0.76225632338321	-5.69200481690316
"ERG10"	"ERG10"	-0.608918620915508	13.0869868558672	-1.64811886088702	0.156538807394302	0.76225632338321	-5.69386324799474
"YCR016W"	"YCR016W"	-2.20297446441526	8.77760863942871	-1.64578043658566	0.157023154824271	0.76225632338321	-5.69685690277846
"VMA1"	"VMA1"	-0.293453012042379	15.5415060882429	-1.57962774110771	0.171348574215894	0.765812339786516	-5.69725449493386
"SUI2"	"SUI2"	-0.863061781942563	11.813216253069	-1.64042023552995	0.158138943858579	0.76225632338321	-5.70371392417813
"MAK10"	"MAK10"	-1.69909100759788	7.93040344140599	-1.62638862752186	0.161096704458555	0.76225632338321	-5.70696877856794
"DAK1"	"DAK1"	-0.908932127423848	11.4881662632872	-1.63745961947231	0.158758559756554	0.76225632338321	-5.70749820538414
"LOT6"	"LOT6"	-0.800982546976077	7.5121930526232	-1.60867573175805	0.164907773381249	0.764236770669816	-5.70939822470275
"BUD17"	"BUD17"	-1.04587891847984	8.29286551781864	-1.62023745998983	0.162410325875048	0.76225632338321	-5.71020170608619
"DIB1"	"DIB1"	1.55891462470517	8.65157462466864	1.63466572545062	0.159345464328576	0.76225632338321	-5.71106735639692
"ILV1"	"ILV1"	-0.414162638483839	12.8382841513207	-1.63434936434369	0.15941205510867	0.76225632338321	-5.71147137774928
"YOL114C"	"YOL114C"	0.298638548938691	11.5925005425166	1.5308702083274	0.182710953549737	0.765812339786516	-5.71423849229856
"FRE1"	"FRE1"	-0.741238257890596	8.47543667839691	-1.59694523773895	0.167479922610819	0.765195017795189	-5.71785498143904
"MCM6"	"MCM6"	-0.541560144479022	8.08886926464888	-1.62704733329178	0.160956650825745	0.76225632338321	-5.72078963431919
"NFS1"	"NFS1"	-0.587000941259326	11.8473595112502	-1.61867305886857	0.162746079666706	0.76225632338321	-5.73145928374209
"RCK2"	"RCK2"	0.369338137512405	8.32477824851557	1.60125884958594	0.16652956672932	0.765097541494936	-5.73734909171808
"SDC1"	"SDC1"	-0.346112779194405	7.92939362481509	-1.61367181377221	0.163824006014742	0.76225632338321	-5.73782261669633
"ARG3"	"ARG3"	0.400464345485	13.9700620405595	1.57040951457754	0.173443094111799	0.765812339786516	-5.73783444146144
"PSE1"	"PSE1"	0.500411430348538	12.6807241736205	1.59876918820397	0.167077435698858	0.765195017795189	-5.74098784443931
"MLC2"	"MLC2"	-1.99704546796462	8.79915655490263	-1.60896307219556	0.164845253475633	0.764236770669816	-5.74380773029441
"TIF11"	"TIF11"	0.474823264709073	12.6169877020925	1.60078565164824	0.166633562781305	0.765097541494936	-5.74565634208155
"MYO5"	"MYO5"	0.739707921509389	8.68273547809744	1.45431216642894	0.20202167787213	0.765812339786516	-5.74713373036276
"TRX2"	"TRX2"	-0.848294144110579	13.2591632563139	-1.59045530106421	0.168919701913819	0.765812339786516	-5.75085971433193
"GSC2"	"GSC2"	0.794606529015905	12.848596627485	1.60106616403918	0.166571906150582	0.765097541494936	-5.75188293676777
"ERV2"	"ERV2"	0.303003355424676	8.14791214421282	1.56365044399644	0.174994582379712	0.765812339786516	-5.75216028786992
"SRP68"	"SRP68"	-2.09174676599751	9.29345288063957	-1.60087112667199	0.166614773016024	0.765097541494936	-5.7540792331009
"SSC1"	"SSC1"	-0.429715123729886	14.2505817848694	-1.58145975071375	0.170935243757065	0.765812339786516	-5.75766301251189
"ERO1"	"ERO1"	-0.624376900062656	11.4216496316172	-1.58200091934026	0.170813332631417	0.765812339786516	-5.7585643895464
"CNS1"	"CNS1"	2.57193603253696	10.4661050677023	1.59649716909012	0.167578941095243	0.765195017795189	-5.75962391887547
"ZUO1"	"ZUO1"	0.467657867894614	13.291521438822	1.45805782598362	0.201033409122676	0.765812339786516	-5.75995178509882
"PRO3"	"PRO3"	-0.545948750201138	12.4985075602345	-1.54941478941566	0.178306237059574	0.765812339786516	-5.76280267879819
"NHP2"	"NHP2"	1.5340652061327	11.9607382245153	1.57231032885613	0.173009181150511	0.765812339786516	-5.76477072265947
"ERG27"	"ERG27"	0.387185730390432	11.0477011967754	1.54353318521426	0.179692052881683	0.765812339786516	-5.76677659614704
"YPK9"	"YPK9"	0.506265349508787	7.9601899478086	1.59024609137518	0.168966314229689	0.765812339786516	-5.76753903239603
"KGD2"	"KGD2"	0.813956075224782	12.4418004576699	1.52300290805175	0.184611021329053	0.765812339786516	-5.77004846592556
"ABF1"	"ABF1"	-0.440543679564214	7.98803210030406	-1.35295211633404	0.230560086135776	0.788103679469839	-5.77005607490141
"PSR1"	"PSR1"	-0.577982081946277	7.01135075337312	-1.55847836672675	0.176190841595252	0.765812339786516	-5.77303908667974
"TUB1"	"TUB1"	-0.752575299223276	11.6858168432833	-1.56525101893781	0.174625975437621	0.765812339786516	-5.77437333951298
"TMC1"	"TMC1"	-0.752728740941257	7.26291540281098	-1.57727150554546	0.171881603116262	0.765812339786516	-5.77484839173595
"SPE2"	"SPE2"	-1.56220307822721	9.11634304591134	-1.58225303141416	0.170756567180323	0.765812339786516	-5.77764401294555
"TFA2"	"TFA2"	-0.497872313486547	7.27554158597908	-1.57439921731487	0.172533547249935	0.765812339786516	-5.77835789067352
"ATP23"	"ATP23"	0.825611351786928	8.53542649446668	1.39286027168139	0.218902369167563	0.773253768053879	-5.77961360348348
"CYS4"	"CYS4"	-0.289611136000904	14.1946841136211	-1.57912777112566	0.17146154360106	0.765812339786516	-5.78159013957423
"ATP25"	"ATP25"	-0.652580946708751	8.10064828911691	-1.4339795225802	0.207466793351346	0.765812339786516	-5.78465186520795
"FMP41"	"FMP41"	0.45534954597343	12.528910389097	1.57437725862247	0.172538540588872	0.765812339786516	-5.7847289555812
"MRPL51"	"MRPL51"	-0.486513779245007	8.32104768330166	-1.54212500318529	0.180025382642277	0.765812339786516	-5.78536928764186
"ODC1"	"ODC1"	1.18703071774555	8.19402849639604	1.52041364107289	0.185240501569109	0.765812339786516	-5.7863341536684
"ADP1"	"ADP1"	-0.568484686146885	8.54620261960694	-1.54048830939784	0.180413551093345	0.765812339786516	-5.78755753310138
"GDH1"	"GDH1"	-0.623032985708971	13.3703186291486	-1.56782612081382	0.174034513308099	0.765812339786516	-5.78818373296454
"RPC10"	"RPC10"	-0.485640752351736	8.05153926382572	-1.57174828232736	0.173137374135545	0.765812339786516	-5.79089685203907
"LIP5"	"LIP5"	-0.726256127488043	8.80719253617873	-1.53921454346987	0.180716202451754	0.765812339786516	-5.79228773771541
"SYP1"	"SYP1"	0.404940315907037	8.75581999296356	1.52213458467852	0.184821891752216	0.765812339786516	-5.7938283258071
"HOC1"	"HOC1"	-1.55897613878246	10.4452024264372	-1.53510800781224	0.181695258344666	0.765812339786516	-5.79624953418806
"GRX1"	"GRX1"	0.42400670760283	11.9407998125074	1.56660185349431	0.174315467084534	0.765812339786516	-5.79737804522236
"TMA20"	"TMA20"	-1.73259449184246	9.01569020449971	-1.56201304276116	0.175372448454162	0.765812339786516	-5.8031504984355
"SAT4"	"SAT4"	-1.06411909518414	7.56292802557717	-1.55967440223003	0.175913508189171	0.765812339786516	-5.80608999464136
"RTT102"	"RTT102"	-1.93592015241529	9.18831439947335	-1.55888355150669	0.176096841211609	0.765812339786516	-5.80708367010357
"BUD32"	"BUD32"	-0.446664757994559	8.44143542892496	-1.52355271974263	0.184477620056954	0.765812339786516	-5.80864277359871
"ERP1"	"ERP1"	-1.80721324884804	10.6229956606501	-1.54278033748047	0.179870184952341	0.765812339786516	-5.80924388437313
"CCR4"	"CCR4"	-0.703673677875701	8.3395730233006	-1.5305654429434	0.182784208073425	0.765812339786516	-5.81124309030879
"GAD1"	"GAD1"	-1.63792742306259	9.32079556876032	-1.55501342954012	0.176996666540931	0.765812339786516	-5.81194366862033
"URH1"	"URH1"	-0.705280624290434	7.50877218261201	-1.44761648915195	0.203799733392403	0.765812339786516	-5.81201656034416
"GCV2"	"GCV2"	-0.406694818345138	12.6237681484957	-1.55132203547456	0.177859069761329	0.765812339786516	-5.81657507085448
"MIG1"	"MIG1"	-0.615780439160759	7.85469383664503	-1.54917092066916	0.178363491894751	0.765812339786516	-5.81927208166705
"YGR210C"	"YGR210C"	0.268846297521405	8.15915268355278	1.51451576191903	0.186682028748209	0.765812339786516	-5.81930820882925
"RPL25"	"RPL25"	0.485025669169718	14.387715105559	1.52861835775134	0.183252882617575	0.765812339786516	-5.82013635070692
