wt35_1.1st	wt35_2.1st	wt35_3.1st	wt35_1.3st	wt35_2.3st	wt35_3.3st	wt35_4.3st	Mut218_1.3st	Mut218_2.3st	Mut218_3.3st
YBL071C-B	-0.506308912209658	-0.447972302154334	-0.591436091404231	-0.514661756269007	-0.415308448190454	-0.602326116460175	-0.505391603998218	-0.599172357469504	-0.598967839501026	-0.605578846307442
YBL071W-A	6.5535136485225	6.62073473433248	6.58385164951709	6.74047112106308	6.71799304236173	6.61128172336218	6.66160933857083	6.67070058960775	6.71518967553927	6.61358661065139
YBL071C	6.06688055838101	6.21134963948682	6.47173833148816	6.51506568462839	6.37835156729322	6.3406678650081	6.32905625823769	6.2995655240512	6.36331295862341	6.16997217176327
YBL070C	1.08388608095325	0.79811047336735	0.865655920493917	0.912648434057956	0.782041178448154	0.761035525139638	0.857775256425507	0.76817956445865	0.689641188881716	0.753748596879513
YBL069W	6.91707326333668	6.92762391729967	7.08936564286172	7.10726061894629	7.27180799627379	7.08879932564417	7.11860572122806	7.07758638425261	7.29088893577112	7.13477288966828
YBL068W-A	0	0	0	0	0	0	0	0	0	0
YBL068W	8.4397652012754	8.48144459584115	8.6363920849615	8.51676390844624	8.54936732754109	8.5223429394914	8.52988542731896	8.45887105616799	8.40859943761283	8.34972068780729
YBL067C	7.94032773948916	7.9899963400721	7.96085047567684	7.94499498165795	7.90502922053919	8.02311422211744	8.06185980008895	8.15631409342011	8.13897888821917	8.13939957240292
YBL066C	7.7832324506183	7.95218603742914	7.71447326718902	7.74384479635154	7.83577259729754	7.81680345338612	7.73554875514416	7.91844802529519	7.96245689419196	8.07315723366661
YBL065W	1.30231409595909	1.55004049896057	1.46033362957689	1.41898426523716	1.59287429786949	1.20874297553178	1.15530501309034	1.14330440596288	1.21807435920196	1.19985171653339
YBL064C	10.6489275015148	10.7925859497186	10.5885050212151	10.5730638290171	10.5401961579746	10.5310308302885	10.4887052049373	10.6490378071972	10.7301805107531	10.6296069554285
YBL063W	6.70263864568988	6.6530477860143	6.56066144962034	6.58569283222981	6.54688516740985	6.42379590988745	6.64948807933211	6.50624189301724	6.41342716199558	6.51805707728208
YBL062W	0	0	0	0	0	0	0	0	0	0
YBL061C	8.3583073154353	8.48809607419053	8.50463662809166	8.29488303584374	8.41813419067782	8.32124793423123	8.25649381564244	8.59611307111307	8.58561919267322	8.61722516338801
YBL060W	9.05493377838467	9.0979459346774	9.06310751523729	8.7080362574086	8.74927109369984	8.75086768603805	8.75955271048618	8.61915638698586	8.53520272484926	8.42785198559391
YBL059C-A	6.5701815271509	6.74314166849537	6.65099277818782	6.64414421033876	6.79936451757044	6.90016246828402	6.98487960036804	6.99539198588009	7.04437752617346	7.05494894059809
YBL059W	6.16243642185945	6.19551819424078	6.29058771659499	6.33276119003096	6.36486505523412	6.29196378309748	6.3320788795772	6.42149794081029	6.49768403972593	6.30958464247229
YBL058W	10.0924173609659	10.1780380075296	10.199659146693	10.1655702907859	10.2993565375482	10.2490138565412	10.3219492183661	10.1596780932176	10.1925770131175	10.1839593995307
YBL057C	8.73636300032358	8.6651624312563	8.72245805141292	8.78933840038636	8.80223969347412	8.75465880186909	8.78147539568654	8.80329307677369	8.81161295790199	8.75411531629386
YBL056W	9.76495545201104	9.82099576121895	9.70267187540934	9.79903021416403	9.78504630422372	9.8220196436513	9.89252270508915	9.89679845309055	9.95960419688157	9.9294607115992
YBL055C	8.5069510578519	8.55470829484737	8.55360074455514	8.67768036216658	8.63866542328858	8.62868945500613	8.67575636285023	8.80774224146428	8.78925836277423	8.74154753002958
YBL054W	7.14471375142022	7.3440982965205	7.47553191724153	7.28855728090604	7.34589227020638	7.39946941508228	7.34285857784271	7.77568740439995	7.58857039859115	7.22230022745376
YBL053W	-0.125398260990109	-0.0737024300749091	-0.120285045063782	-0.135109367484595	-0.122560486877024	0.360691078179103	-0.0378718245101345	-0.130513797506236	-0.0445435477811751	-0.0543205112462255
YBL052C	7.50920821336033	7.53481574133478	7.62670379205086	7.34348893694854	7.40124265494355	7.47697935644027	7.45445181764091	7.22940853772512	7.29824828267792	7.25455937254812
YBL051C	8.90381677445467	9.04937943989354	8.89830799034484	8.99371588150689	8.96271096702451	8.89416585331671	8.93217340631698	9.09658867708722	9.15536604353855	9.24381535438177
YBL050W	9.8024080689408	9.74740068719164	9.77733521394965	9.83727738995682	9.91361216272749	9.81386760886608	9.97183902430157	9.8528515858716	9.8502615221294	9.83836820281133
YBL049W	8.11541410075405	8.04514474944138	7.8413630593997	8.25817782339118	8.06427516647708	8.13892016520658	7.87109295539116	8.08004244194599	8.15930268703742	8.10645500744731
YBL048W	5.19542656480453	5.09080298477509	5.11728692074942	5.54970844798434	5.00394520265106	5.22645347994202	5.204374218644	5.0206321603498	4.91055064879006	5.04604039464255
YBL047C	10.7037561380554	10.7384568506939	10.6689496471282	10.7995785865213	10.7754872386044	10.7581990951239	10.7626402541203	10.6437089134822	10.6304632323134	10.6957056655544
YBL046W	7.42111068117853	7.26945385029343	7.25390720856002	7.26352912381573	7.36018556005197	7.24203052163962	7.36517064075022	7.44563674996531	7.48722841796424	7.59799055352549
YBL045C	11.130854169043	11.1447040773239	11.0571737240935	11.4849349450442	11.4631464578922	11.3692468115524	11.5190892149507	11.2255752485565	11.234278908004	11.1499823402827
YBL044W	0.00456950988064576	0.133155956644299	0.0100819920841055	0.324342744300678	0.0076280601046598	0.325080879743311	0.00572195702983797	-0.000938950842354	0.0841508349852861	-0.00998569317409206
YBL043W	7.26978965890625	7.19887541882499	7.14164558749872	7.38837304605268	7.00116309835476	7.02544284385692	6.64446415547626	7.1952713903286	7.00847271186693	6.76184060188797
YBL042C	8.82092267756675	8.87072883553414	8.93841730299159	8.72754963007655	8.74845896772856	8.74870759528328	8.58124738634074	8.51906393387048	8.42684441678212	8.32267917954603
YBL041W	9.63449766496849	9.68368329861503	9.68283783249665	9.64808845107396	9.65811377030403	9.66690942591048	9.7428233971744	9.73519723430333	9.68790840566411	9.67465077670258
YBL040C	8.33993184411023	8.31424732720139	8.2429205112476	8.32512280730705	8.33196766512111	8.38519315024146	8.44830860891355	8.59024214162357	8.55837329880066	8.53792504226501
YBL039W-B	5.94965612704132	5.8095901409615	5.67138071530446	6.10963480443948	5.74634812550116	5.98328510358271	5.74475325534779	5.87536502534812	5.9846549612558	5.91374868962267
YBL039C	8.11991223079879	8.1231479067048	8.27115716571887	8.12895690368049	8.44519396942959	8.414531672264	8.42684965517108	8.37987506169385	8.41440374874298	8.03010787714018
YBL039C-A	0	0	0	0	0	0	0	0	0	0
YBL038W	8.61676511163881	8.60776305503402	8.53795680516434	8.71815612534059	8.80848464345462	8.78572461390591	9.01732430360379	8.85563558411837	8.7254063248569	8.72819526607853
YBL037W	8.27917733644456	8.22376692508452	8.23815074722945	8.32224352982955	8.20830731002155	8.22625610833135	8.30302507530533	8.26463974805103	8.26920990347142	8.22968035360937
YBL036C	8.6127904715938	8.63337303271028	8.62297844255937	8.626390309087	8.70712637501201	8.73389183623243	8.7765938150683	8.86438217160567	8.8669289808088	8.87535832569525
YBL035C	7.36323102313571	7.25168228009454	7.3940501567903	7.39302916148208	7.31300635493501	7.43622490214384	7.45157342808177	7.48703073595507	7.5000190836621	7.48664284951665
YBL034C	6.54165651200489	6.62601352603265	6.52163894054286	6.57587763428696	6.66143213961726	6.57934909334194	6.58815730372558	6.83178023138493	6.87088698445596	7.12635500160895
YBL033C	9.46834155806925	9.48449590016589	9.50920004844613	9.51877141824863	9.46606820007699	9.39870041898438	9.31715510956139	9.4569807309181	9.53998172546187	9.51195914733464
YBL032W	7.41556825683447	7.47358920575376	7.44082526034494	7.41323457002901	7.52345679396307	7.50258087425255	7.43778913967255	7.63763687817399	7.61465253246004	7.75653469991132
YBL031W	5.1991297541251	5.16268250660485	5.38775337455817	5.34018364942103	5.28855945527899	5.22907405040277	5.52226972438323	5.49354356611087	5.43179193844956	5.50700783818997
YBL030C	10.5220162054906	10.6032744683045	10.4573102272932	10.5243659828234	10.5443705944869	10.4338282895001	10.5148464054132	10.7237419427914	10.5788972831793	10.4840389892964
YBL029C-A	7.64549057867614	7.68311400487551	7.53754839334151	7.9670499140991	7.71447247361246	7.80792875384086	7.61828296739401	7.77174244840776	7.70377037740239	7.86960103454392
YBL029W	8.52380679116676	8.38573017451434	8.54825713975522	8.62805986369336	8.48670164630073	8.57207611610578	8.43840480718695	8.45896817947408	8.34287224333539	8.30402793887721
YBL028C	7.28114130522757	7.35518261772029	7.53393386302628	7.20256589921429	7.24285606398154	7.50013375391508	7.68341245759411	7.49666229476674	7.51646247713396	7.3129526135121
YBL027W	11.4500962531914	11.5867281824929	11.9199592142895	11.6773844480563	11.895880946284	11.7364001886579	11.9555233256936	11.7789219958551	11.8918504864239	11.7930402882119
YBL026W	8.12330247492213	8.03490592826899	8.01146697665497	7.94332339419273	7.94442709481459	8.06682843547137	8.13625888082635	8.1107279656958	8.04830490293945	8.03998828777037
YBL025W	7.30814162660043	7.3215954813746	7.41826490354167	7.05319735878182	7.1609481400601	7.21530540397303	7.21695371340066	6.99846221641692	7.07290952605784	7.07438931294062
YBL024W	8.39197316331988	8.44521084329203	8.57832903211292	8.3475379107816	8.57029168243713	8.48316660970619	8.58415750616905	8.62489716236675	8.54175649935241	8.42839752278959
YBL023C	7.49703555541504	7.60688473129315	7.57190036920382	7.54372931225005	7.57062610113968	7.5876920396789	7.67925422940949	7.8779945988215	7.74500241845971	7.9320981880838
YBL022C	10.09503212885	10.160076556031	10.1132076702083	9.99066134816533	10.1161948099929	10.085979016843	10.1633060853526	10.1259573744611	10.1067376826438	10.1007427660885
YBL021C	7.10402826680927	7.04634803428868	7.04196449901808	7.1798469290532	7.26464010661753	7.14552054485642	7.28645396664361	7.15895831562967	7.19230697445696	7.14429041039375
YBL020W	7.44200192772066	7.50372619357645	7.34139865686143	7.32501313468661	7.28216827041205	7.29700710619778	7.35720488823283	7.35982191987867	7.4201858539269	7.54327929424814
YBL019W	7.61300202459032	7.59405784849012	7.62242217123406	7.55133571323028	7.51001787076746	7.60053611435135	7.65468929032592	7.53848587193669	7.6457407702135	7.64320423373947
YBL018C	7.18015718551594	7.24119540895566	7.21875228189648	7.21486408781932	7.24950322787414	7.30106248627266	7.29968477655301	7.13531697326361	7.23603234541763	7.04547132903257
YBL017C	11.0435285972735	11.0201048778312	11.050582980141	11.0206607089032	10.9078579787113	10.9963778603582	10.9325503137322	10.5891324939066	10.5745580371048	10.5745546301308
YBL016W	9.91446976890073	9.91705338042492	9.99095549683226	10.0137705125423	10.009871170016	9.90773739629534	9.89345870713928	9.58002874996341	9.57832618273261	9.51222142113922
YBL015W	10.2482331488847	10.3013572805145	10.1209158896069	10.3415137821501	10.3972477135678	10.3117485158795	10.394424944068	10.456641752412	10.3824704096685	10.4162186300813
YBL014C	7.75660087013819	7.77171492781149	7.70599942623393	7.74300746471182	7.73706893797543	7.73521160939654	7.62408221436155	7.70706116322342	7.83967306481512	7.85575857010773
YBL013W	4.48874173695169	4.43840454485252	4.69392034154937	4.64581022196255	4.6530952539124	4.60821061479425	4.82740773464494	4.45534344289143	4.81601187174428	4.63912910461914
YBL012C	1.73493202400547	1.76804248962482	1.75039241173981	1.64084586530526	1.74346271036856	1.70789658970415	2.05713771629372	1.58479134717218	1.78599370838263	1.6308726042146
YBL011W	9.34188434093587	9.33142090305876	9.41646626560257	9.38963833721554	9.43047065655606	9.41369630602811	9.52185661836662	9.14852753771143	9.19407912938723	9.2622191414157
YBL010C	7.21617349263559	7.13535344568819	7.2405686223223	7.10616111619348	7.25215945153934	7.22310597109789	7.42979664886085	7.27948838286905	7.22699603951496	7.31376220045735
YBL009W	7.43984976261178	7.56509345147713	7.59569104003936	7.46480819489557	7.57735540748335	7.48969157495696	7.62293772845006	7.68330156045683	7.74482111089815	7.72187874955265
YBL008W-A	-1.32671439333758	-1.25416206171495	-1.3232478294708	-1.24223884792474	-1.23428533525834	-1.33250493802328	-1.32600667966736	-1.32998340572161	-1.32981577887509	-1.24445789545634
YBL008W	7.7976017126254	7.86693513614526	7.9831175846842	7.67873001146424	7.93365011136533	7.88530441019477	7.92240370370394	7.968770624637	8.08519092228937	8.01089035007024
YBL007C	9.83823981876533	9.8398971504457	9.77251838262095	9.79851283927329	9.73764260053048	9.73989901641968	9.72897110746601	9.89620542915779	9.85626229011173	9.94663800926644
YBL006C	8.92640190983507	8.86655737211786	8.90857087537072	9.04460897425158	9.03709175128662	8.90063342977329	8.88809130914843	8.70050532085734	8.76210262793324	8.65566568086077
YBL006W-A	0	0	0	0	0	0	0	0	0	0
YBL005W	9.32527248491321	9.41052075883336	9.29460185177336	9.13731659127933	9.01324123504378	9.15659723274952	9.0202360956583	8.86293781583156	8.97899220176501	8.94244386780984
YBL004W	8.88387729053707	9.02822875140967	9.22634933048303	9.05824356393674	9.10474222692499	9.19780698640719	9.21885901016256	9.08876238930468	9.18818238534058	9.00165072847097
YBL003C	9.50784577246126	9.31219340395803	9.42657464028864	9.71825037156666	9.66982604767864	9.60984411912582	9.91525805289842	9.52728049102706	9.4709174516716	9.47651267966189
YBL002W	8.37054803436715	8.34443184931432	8.42207639152452	8.48862404696185	8.55317760685662	8.52196473009215	8.71768862316825	8.63398281990895	8.66196342637455	8.60940711765901
YBL001C	9.45611360514299	9.36914426273093	9.401365134467	9.69768776866807	9.51456999384224	9.49155247916536	9.52203067307095	9.36261428566827	9.30902227470757	9.26442561149015
YBR001C	9.09598636681217	9.16887193806888	9.09854391175381	9.28610994106867	9.22132486580511	9.32251362780717	9.14011222457636	8.95712793098629	9.04333409130334	9.09887900022906
YBR002C	7.88191903436747	7.97185551328737	8.06606338787378	7.83549986992941	7.89329141562995	7.82233600363259	7.85479381628875	7.96093574826862	7.98898551454093	7.95210796005036
YBR003W	8.69374665291908	8.70863530270185	8.67217249425435	8.71246786910525	8.68167644908358	8.66884120036886	8.79208520198361	8.73173541197346	8.76025802890272	8.7662007087383
YBR004C	7.63860412766747	7.59011569013528	7.57505079492235	7.65543100218648	7.52142432701447	7.70926987760301	7.5136615797536	7.76384946597784	7.66723346401044	7.67566530757462
YBR005W	7.16328095342504	7.13618879463197	7.19858983571359	7.46554397094135	7.43694739364635	7.34732089075656	7.16228983132227	7.43910227330262	7.40887005383525	7.35467008106895
YBR006W	10.221244702516	10.1449483181049	10.0452691888358	10.2398028962004	10.1230791815478	10.1101014124298	10.0374674006492	9.67423852506295	9.63173384650833	9.62212829975982
YBR007C	8.70739600500455	8.61208308659659	8.65731903340993	8.57437963083573	8.46322121225194	8.52883376376399	8.45625234323392	8.63764961477481	8.73857378231078	8.814237008252
YBR008C	8.85868076280268	8.89020943806126	8.85012895960171	8.80938429402681	8.79223133901407	8.90224779678957	8.74111572052015	8.78873308845736	8.90659175258477	8.93980615070627
YBR009C	10.5117122999002	10.3862280874851	10.4032709517846	10.7097488533716	10.4608293575728	10.4297717933164	10.6074446167592	10.4037687552077	10.3358554871817	10.2961579131193
YBR010W	9.74077675153557	9.59790162313722	9.53984091817767	9.88708493487295	9.77335067201873	9.7522735011994	9.83240291891479	9.93523463146473	9.86218632835008	9.95597842660305
YBR011C	11.902221893687	11.8194973777043	11.8497461812065	12.018572343733	12.1294368463087	11.9487085916663	12.1608331215511	12.3606974413704	12.1911896029207	12.1569259022339
YBR012C	6.82681837457359	6.77315335806632	6.46977208392508	6.18786943253536	6.2996999960046	6.27961472712016	6.17332654468353	6.07634689034539	6.12668021922678	6.03741984166716
YBR013C	6.79257644546132	6.6126269266092	6.62314155792356	6.60452395721111	6.53454439256016	6.83198077992647	6.63416827396033	6.44478344008177	6.43161306268559	6.49259003246407
YBR014C	8.71442722821334	8.77392151981899	8.79836720214609	8.64380138944708	8.82069881857368	8.75003015309843	8.92557507857023	8.77862175561164	8.88193324586393	8.87666137597019
YBR015C	9.53363970432238	9.52704296251272	9.5359770192027	9.45672474946344	9.36406195626455	9.42071933229036	9.41840552492235	9.38626302914563	9.38254379791473	9.34220268980445
YBR016W	8.30463039878548	8.36571021760931	8.40139999107494	8.73352946682077	8.69470922500346	8.44160005427278	8.39207110668694	8.42498233601565	8.44670840745203	8.42386984974944
YBR017C	8.90480889177935	8.92476166627136	9.0118376719923	8.95287473003919	8.98433153550145	8.9643270373126	8.98278124511801	8.95128090180188	8.98826633422045	9.01501103674813
YBR018C	5.22236675851242	5.09224863096452	4.75896862215611	5.15823290167781	5.09674207123906	5.19063459623715	4.86869432522865	5.0171241410058	5.15104558428021	5.19933802830551
YBR019C	5.74246190099127	5.60726194102996	5.60135303499347	5.77349463079904	5.56860438464005	5.75623430751336	5.63798908410752	5.80039503679104	5.94155927185039	6.07161259534826
